timestamp,ear,pitch,yaw,is_phone,eyes_open
2025-11-30T15:37:06.123711,0.1388,176.50,-16.11,1,1
2025-11-30T15:37:06.142711,0.1447,176.87,-12.98,1,1
2025-11-30T15:37:06.162712,0.0546,176.22,-14.56,1,1
2025-11-30T15:37:06.214711,0.0270,174.35,-13.53,1,1
2025-11-30T15:37:06.230710,0.0501,174.24,-13.01,1,1
2025-11-30T15:37:06.265710,0.0360,174.20,-14.59,1,1
2025-11-30T15:37:06.313711,0.0351,175.74,-11.85,1,1
2025-11-30T15:37:06.332712,0.0462,174.96,-14.11,1,1
2025-11-30T15:37:06.370711,0.0590,175.66,-12.51,1,1
2025-11-30T15:37:06.410711,0.0727,175.76,-12.65,1,1
2025-11-30T15:37:06.427712,0.0821,175.57,-13.57,1,1
2025-11-30T15:37:06.472712,0.1515,174.18,-14.17,1,1
2025-11-30T15:37:06.522712,0.1985,173.94,-12.46,1,1
2025-11-30T15:37:06.543712,0.1807,174.66,-12.85,1,1
2025-11-30T15:37:06.595712,0.2031,173.68,-12.68,1,1
2025-11-30T15:37:06.623714,0.1925,174.52,-13.23,1,1
2025-11-30T15:37:06.640711,0.1745,174.79,-13.53,1,1
2025-11-30T15:37:06.657714,0.1757,174.45,-13.18,1,1
2025-11-30T15:37:06.714713,0.1535,175.39,-11.69,1,1
2025-11-30T15:37:06.733713,0.1384,174.80,-12.64,1,1
2025-11-30T15:37:06.761711,0.1492,174.52,-11.53,1,1
2025-11-30T15:37:06.830711,0.1549,174.65,-10.69,1,1
2025-11-30T15:37:06.847711,0.1461,175.51,-13.13,1,1
2025-11-30T15:37:06.865712,0.1460,174.74,-11.55,1,1
2025-11-30T15:37:06.882710,0.1490,174.60,-11.22,1,1
2025-11-30T15:37:06.918713,0.1472,174.59,-10.81,1,1
2025-11-30T15:37:06.963711,0.1491,174.62,-11.16,1,1
2025-11-30T15:37:07.012712,0.1490,175.00,-11.34,1,1
2025-11-30T15:37:07.029711,0.1420,176.22,-11.30,1,1
2025-11-30T15:37:07.062714,0.1604,176.26,-13.60,1,1
2025-11-30T15:37:07.116712,0.1451,178.27,-15.92,1,1
2025-11-30T15:37:07.137713,0.1503,178.39,-16.41,1,1
2025-11-30T15:37:07.164712,0.0924,176.45,-17.92,1,1
2025-11-30T15:37:07.214710,0.0556,177.66,-17.15,1,1
2025-11-30T15:37:07.233711,0.0467,177.61,-17.69,1,1
2025-11-30T15:37:07.262711,0.0570,178.66,-17.24,1,1
2025-11-30T15:37:07.310710,0.0688,-179.91,-17.54,0,0
2025-11-30T15:37:07.327710,0.0599,-179.28,-16.87,0,0
2025-11-30T15:37:07.364711,0.0597,-178.74,-16.37,0,0
2025-11-30T15:37:07.416712,0.0581,-179.38,-11.10,0,0
2025-11-30T15:37:07.431711,0.0605,-178.70,-12.78,0,0
2025-11-30T15:37:07.466710,0.0559,-179.08,-14.68,0,0
2025-11-30T15:37:07.514710,0.0547,-178.29,-14.95,0,0
2025-11-30T15:37:07.531711,0.0561,-178.63,-13.86,0,0
2025-11-30T15:37:07.565710,0.0611,-178.64,-15.45,0,0
2025-11-30T15:37:07.616713,0.0487,-177.58,-16.09,0,0
2025-11-30T15:37:07.632710,0.0476,-177.69,-14.17,0,0
2025-11-30T15:37:07.662711,0.0502,-177.14,-12.88,0,0
2025-11-30T15:37:07.711714,0.0627,-176.35,-12.97,0,0
2025-11-30T15:37:07.760713,0.0687,-177.16,-11.77,0,0
2025-11-30T15:37:07.778714,0.0702,-177.42,-12.60,0,0
2025-11-30T15:37:07.855710,0.0718,-177.64,-13.62,0,0
2025-11-30T15:37:07.870713,0.0548,-178.85,-12.57,0,0
2025-11-30T15:37:07.886709,0.0493,-178.18,-12.70,0,0
2025-11-30T15:37:07.902711,0.0504,-178.33,-14.01,0,0
2025-11-30T15:37:07.919710,0.0667,-178.63,-16.16,0,0
2025-11-30T15:37:07.958710,0.0673,-177.41,-14.08,0,0
2025-11-30T15:37:08.017710,0.0590,-176.99,-15.59,0,0
2025-11-30T15:37:08.061711,0.0621,-178.18,-16.24,0,0
2025-11-30T15:37:08.079709,0.0703,-177.39,-14.96,0,0
2025-11-30T15:37:08.116711,0.0562,-178.44,-14.60,0,0
2025-11-30T15:37:08.134710,0.0569,-178.49,-14.91,0,0
2025-11-30T15:37:08.165710,0.0680,-178.90,-16.26,0,0
2025-11-30T15:37:08.212711,0.0781,-178.40,-15.14,0,0
2025-11-30T15:37:08.228711,0.0881,-178.73,-14.29,0,0
2025-11-30T15:37:08.263712,0.0864,-179.07,-14.33,0,0
2025-11-30T15:37:08.312711,0.0697,-178.44,-15.65,0,0
2025-11-30T15:37:08.328710,0.0732,-178.90,-13.74,0,0
2025-11-30T15:37:08.368714,0.0841,-178.46,-18.31,0,0
2025-11-30T15:37:08.414731,0.0722,-178.40,-16.38,0,0
2025-11-30T15:37:08.430710,0.0619,-178.22,-13.00,0,0
2025-11-30T15:37:08.466710,0.0630,-178.20,-14.70,0,0
2025-11-30T15:37:08.517712,0.0800,-177.80,-18.40,0,0
2025-11-30T15:37:08.533712,0.0691,-177.39,-15.41,0,0
2025-11-30T15:37:08.567712,0.0701,-177.84,-13.90,0,0
2025-11-30T15:37:08.619713,0.0650,-177.75,-12.30,0,0
2025-11-30T15:37:08.635710,0.0691,-177.69,-14.22,0,0
2025-11-30T15:37:08.663711,0.0812,-178.05,-11.69,0,0
2025-11-30T15:37:08.711712,0.1026,-177.76,-10.61,0,0
2025-11-30T15:37:08.769711,0.1156,-177.21,-7.16,0,0
2025-11-30T15:37:08.785712,0.0838,-177.50,-8.04,0,0
2025-11-30T15:37:08.811711,0.0985,-177.07,-7.97,0,0
2025-11-30T15:37:08.828712,0.1029,-178.35,-7.13,0,0
2025-11-30T15:37:08.857728,0.0946,-176.67,-4.43,0,0
2025-11-30T15:37:08.912710,0.1275,-176.82,-3.28,0,0
2025-11-30T15:37:08.965711,0.1474,-176.44,-10.58,0,0
2025-11-30T15:37:08.981711,0.1410,-176.72,-5.83,0,0
2025-11-30T15:37:09.010711,0.1734,-175.78,-5.16,0,0
2025-11-30T15:37:09.025709,0.1736,-176.38,-5.79,0,0
2025-11-30T15:37:09.084711,0.1928,-176.15,-1.52,0,0
2025-11-30T15:37:09.144711,0.2201,-176.91,0.29,0,0
2025-11-30T15:37:09.161712,0.2014,-177.66,1.41,0,0
2025-11-30T15:37:09.186710,0.2129,-177.99,2.53,0,0
2025-11-30T15:37:09.203711,0.2101,-176.90,-5.57,0,0
2025-11-30T15:37:09.224710,0.2374,-176.95,-0.28,0,0
2025-11-30T15:37:09.260710,0.2178,-177.48,4.77,0,0
2025-11-30T15:37:09.315712,0.2226,-177.64,5.85,0,0
2025-11-30T15:37:09.362711,0.2436,-177.33,3.21,0,0
2025-11-30T15:37:09.380711,0.2362,-178.02,2.30,0,0
2025-11-30T15:37:09.414712,0.2519,-178.19,0.19,0,0
2025-11-30T15:37:09.432711,0.2532,-177.37,-0.84,0,0
2025-11-30T15:37:09.459711,0.2560,-177.71,1.02,0,0
2025-11-30T15:37:09.513711,0.2602,-177.86,2.06,0,1
2025-11-30T15:37:09.564710,0.2753,-177.60,-1.42,0,1
2025-11-30T15:37:09.579712,0.2838,-177.48,-2.86,0,1
2025-11-30T15:37:09.623711,0.2859,-177.34,-4.73,0,1
2025-11-30T15:37:09.641710,0.2913,-177.93,-5.23,0,1
2025-11-30T15:37:09.665711,0.3140,-178.15,-7.32,0,1
2025-11-30T15:37:09.719710,0.3236,178.79,-0.83,1,1
2025-11-30T15:37:09.767710,0.3451,177.77,4.00,1,1
2025-11-30T15:37:09.786711,0.3298,177.58,-4.80,1,1
2025-11-30T15:37:09.813711,0.3482,-179.23,-18.35,0,1
2025-11-30T15:37:09.831713,0.3517,179.91,-14.61,1,1
2025-11-30T15:37:09.871711,0.3757,-174.60,-24.37,1,1
2025-11-30T15:37:09.912711,0.3669,-173.24,-24.17,1,1
2025-11-30T15:37:09.933710,0.3763,-173.62,-23.50,1,1
2025-11-30T15:37:09.965711,0.3721,-171.97,-23.60,1,1
2025-11-30T15:37:10.014712,0.3581,-172.12,-21.58,1,1
2025-11-30T15:37:10.031713,0.3354,-171.69,-17.92,0,1
2025-11-30T15:37:10.128712,0.3539,-171.54,-18.78,0,1
2025-11-30T15:37:10.146711,0.3316,-167.50,-17.65,0,1
2025-11-30T15:37:10.171713,0.3495,-168.54,-16.71,0,1
2025-11-30T15:37:10.191714,0.3572,-169.38,-13.68,0,1
2025-11-30T15:37:10.221711,0.3332,-168.67,-16.07,0,1
2025-11-30T15:37:10.238711,0.3237,-168.87,-11.82,0,1
2025-11-30T15:37:10.262712,0.3466,-169.33,-12.64,0,1
2025-11-30T15:37:10.314713,0.3325,-169.21,-10.21,0,1
2025-11-30T15:37:10.377711,0.3167,-168.63,-10.73,0,1
2025-11-30T15:37:10.394711,0.3334,-169.09,-10.51,0,1
2025-11-30T15:37:10.415711,0.3176,-169.40,-12.20,0,1
2025-11-30T15:37:10.433712,0.3158,-169.17,-10.09,0,1
2025-11-30T15:37:10.462710,0.3403,-168.82,-12.67,0,1
2025-11-30T15:37:10.517729,0.3100,-168.15,-12.04,0,1
2025-11-30T15:37:10.568711,0.2462,-166.63,-11.83,0,1
2025-11-30T15:37:10.591256,0.2425,-167.29,-10.19,0,1
2025-11-30T15:37:10.616257,0.1748,-167.65,-10.92,0,1
2025-11-30T15:37:10.633257,0.1588,-170.45,-3.58,0,0
2025-11-30T15:37:10.667258,0.1365,-168.98,-3.44,0,0
2025-11-30T15:37:10.718256,0.1254,-168.52,1.29,0,0
2025-11-30T15:37:10.734255,0.1325,-169.17,5.10,0,0
2025-11-30T15:37:10.759257,0.1109,-168.54,5.64,0,0
2025-11-30T15:37:10.809268,0.1011,-163.39,5.03,0,0
2025-11-30T15:37:10.857256,0.0780,-161.79,5.11,0,0
2025-11-30T15:37:10.874256,0.0845,-161.99,5.84,0,0
2025-11-30T15:37:10.911255,0.1044,-160.46,5.59,0,0
2025-11-30T15:37:10.962256,0.0823,-161.05,4.31,0,0
2025-11-30T15:37:10.977256,0.0901,-160.09,4.71,0,0
2025-11-30T15:37:11.012257,0.0882,-160.01,3.91,0,0
2025-11-30T15:37:11.061256,0.0907,-158.75,2.60,0,0
2025-11-30T15:37:11.077256,0.0991,-158.59,1.72,0,0
2025-11-30T15:37:11.113258,0.0901,-158.64,1.69,0,0
2025-11-30T15:37:11.163256,0.0819,-158.68,1.14,0,0
2025-11-30T15:37:11.176255,0.0876,-158.79,1.09,0,0
2025-11-30T15:37:11.214256,0.0768,-160.62,1.78,0,0
2025-11-30T15:37:11.230258,0.0782,-159.66,1.61,0,0
2025-11-30T15:37:11.260258,0.0986,-160.31,2.13,0,0
2025-11-30T15:37:11.311256,0.1029,-162.47,1.91,0,0
2025-11-30T15:37:11.362255,0.0771,-162.88,3.98,0,0
2025-11-30T15:37:11.376257,0.0856,-161.93,4.26,0,0
2025-11-30T15:37:11.411257,0.0774,-162.50,5.50,0,0
2025-11-30T15:37:11.429259,0.0950,-161.22,4.33,0,0
2025-11-30T15:37:11.465257,0.0856,-161.43,8.14,0,0
2025-11-30T15:37:11.510256,0.0830,-161.66,10.14,0,0
2025-11-30T15:37:11.526255,0.0896,-161.34,8.82,0,0
2025-11-30T15:37:11.601257,0.0794,-160.25,8.80,0,0
2025-11-30T15:37:11.617256,0.0838,-163.11,1.36,0,0
2025-11-30T15:37:11.632259,0.0889,-161.95,1.45,0,0
2025-11-30T15:37:11.647256,0.0887,-161.30,9.28,0,0
2025-11-30T15:37:11.748258,0.0916,-159.86,-1.09,0,0
2025-11-30T15:37:11.764255,0.0912,-164.54,1.88,0,0
2025-11-30T15:37:11.779256,0.0885,-161.39,6.78,0,0
2025-11-30T15:37:11.793257,0.0976,-161.59,7.73,0,0
2025-11-30T15:37:11.811256,0.0893,-162.00,9.46,0,0
2025-11-30T15:37:11.880256,0.0919,-164.58,11.21,0,0
2025-11-30T15:37:11.909257,0.0924,-166.93,13.39,0,0
2025-11-30T15:37:11.924257,0.0945,-167.77,13.49,0,0
2025-11-30T15:37:11.956258,0.0954,-169.01,13.81,0,0
2025-11-30T15:37:12.012259,0.0862,-171.21,16.36,0,0
2025-11-30T15:37:12.058261,0.0899,-169.31,14.71,0,0
2025-11-30T15:37:12.075256,0.0918,-170.23,15.34,0,0
2025-11-30T15:37:12.109256,0.1006,-171.51,16.90,0,0
2025-11-30T15:37:12.163257,0.1097,-171.07,15.34,0,0
2025-11-30T15:37:12.177255,0.0914,-174.19,18.34,0,0
2025-11-30T15:37:12.211258,0.0988,-169.77,15.16,0,0
2025-11-30T15:37:12.262257,0.0828,-171.38,18.95,0,0
2025-11-30T15:37:12.277256,0.0982,-172.09,20.42,1,0
2025-11-30T15:37:12.312261,0.1016,-172.50,22.26,1,0
2025-11-30T15:37:12.358257,0.0963,-172.12,22.91,1,0
2025-11-30T15:37:12.374258,0.1031,-170.93,23.97,1,0
2025-11-30T15:37:12.408255,0.1170,-170.28,24.07,1,0
2025-11-30T15:37:12.458256,0.1141,-170.20,23.84,1,0
2025-11-30T15:37:12.472255,0.1057,-170.38,24.62,1,0
2025-11-30T15:37:12.514257,0.1220,-168.78,23.90,1,0
2025-11-30T15:37:12.994257,0.1079,-167.14,23.92,1,0
2025-11-30T15:37:13.095257,0.1288,-165.95,25.78,1,1
2025-11-30T15:37:13.110256,0.1394,-162.41,26.96,1,1
2025-11-30T15:37:13.126256,0.1047,-161.05,27.38,1,1
2025-11-30T15:37:13.159255,0.1090,-162.32,28.82,1,1
2025-11-30T15:37:13.211256,0.1275,-161.83,28.13,1,1
2025-11-30T15:37:13.262256,0.1121,-161.57,28.97,1,1
2025-11-30T15:37:13.277256,0.1192,-161.62,28.72,1,1
2025-11-30T15:37:13.316255,0.1192,-160.80,27.07,1,1
2025-11-30T15:37:13.356256,0.1114,-161.90,25.86,1,1
2025-11-30T15:37:13.371255,0.1067,-161.67,27.26,1,1
2025-11-30T15:37:13.452256,0.1157,-162.50,25.80,1,1
2025-11-30T15:37:13.468256,0.1125,-162.85,23.21,1,0
2025-11-30T15:37:13.484256,0.1201,-162.46,24.29,1,0
2025-11-30T15:37:13.499255,0.1081,-162.12,23.33,1,0
2025-11-30T15:37:13.558255,0.1280,-161.77,23.61,1,0
2025-11-30T15:37:13.572255,0.1400,-162.63,24.16,1,0
2025-11-30T15:37:13.610256,0.1209,-162.49,24.81,1,0
2025-11-30T15:37:13.658257,0.1237,-162.47,23.47,1,0
2025-11-30T15:37:13.673257,0.1284,-162.10,24.36,1,0
2025-11-30T15:37:13.712256,0.1335,-162.38,24.20,1,0
2025-11-30T15:37:13.759256,0.1386,-161.43,23.48,1,0
2025-11-30T15:37:13.773260,0.1101,-161.21,22.19,1,0
2025-11-30T15:37:13.813257,0.1297,-160.89,23.09,1,0
2025-11-30T15:37:13.871256,0.1334,-161.02,23.09,1,0
2025-11-30T15:37:13.886256,0.1324,-161.80,21.94,1,0
2025-11-30T15:37:13.915256,0.1395,-160.52,22.74,1,0
2025-11-30T15:37:13.932256,0.1191,-161.16,22.05,1,0
2025-11-30T15:37:13.961255,0.1279,-161.53,22.81,1,0
2025-11-30T15:37:14.011256,0.1216,-160.44,22.67,1,0
2025-11-30T15:37:14.065254,0.1105,-160.75,22.70,1,0
2025-11-30T15:37:14.079255,0.1163,-161.73,22.98,1,0
2025-11-30T15:37:14.106256,0.1384,-160.53,22.34,1,0
2025-11-30T15:37:14.119261,0.1207,-161.76,22.69,1,0
2025-11-30T15:37:14.168406,0.1464,-159.65,22.09,1,0
2025-11-30T15:37:14.261408,0.1362,-160.73,21.73,1,0
2025-11-30T15:37:14.275408,0.1454,-161.34,22.03,1,0
2025-11-30T15:37:14.289492,0.1328,-160.17,21.92,1,0
2025-11-30T15:37:14.303409,0.1403,-160.29,21.73,1,0
2025-11-30T15:37:14.358437,0.1454,-161.57,21.64,1,0
2025-11-30T15:37:14.373407,0.1416,-161.98,21.33,1,0
2025-11-30T15:37:14.407408,0.1364,-161.25,21.69,1,0
2025-11-30T15:37:14.458445,0.1415,-161.09,21.05,1,0
2025-11-30T15:37:14.473407,0.1449,-161.70,20.71,1,0
2025-11-30T15:37:14.509436,0.1305,-162.21,22.26,1,0
2025-11-30T15:37:14.560407,0.1519,-161.60,21.38,1,0
2025-11-30T15:37:14.576435,0.1564,-162.34,21.37,1,0
2025-11-30T15:37:14.610408,0.1680,-163.40,21.04,1,0
2025-11-30T15:37:14.659411,0.1261,-163.34,20.96,1,0
2025-11-30T15:37:14.674408,0.1195,-162.22,21.25,1,0
2025-11-30T15:37:14.713409,0.1036,-163.31,21.00,1,0
2025-11-30T15:37:14.762408,0.1115,-164.37,21.82,1,0
2025-11-30T15:37:14.778409,0.1345,-165.15,23.07,1,0
2025-11-30T15:37:14.813406,0.1151,-164.42,21.03,1,0
2025-11-30T15:37:14.864410,0.1235,-163.75,19.55,0,0
2025-11-30T15:37:14.879407,0.1409,-163.61,20.42,1,0
2025-11-30T15:37:14.915408,0.1656,-162.24,19.77,0,0
2025-11-30T15:37:14.966409,0.1422,-162.22,18.82,0,0
2025-11-30T15:37:14.981410,0.1228,-161.42,19.17,0,0
2025-11-30T15:37:15.007406,0.1204,-162.67,21.00,1,0
2025-11-30T15:37:15.021409,0.1375,-162.08,18.82,0,0
2025-11-30T15:37:15.057408,0.1205,-160.44,21.99,1,0
2025-11-30T15:37:15.106408,0.1321,-161.33,22.42,1,0
2025-11-30T15:37:15.173408,0.1731,-164.48,22.21,1,0
2025-11-30T15:37:15.188407,0.1484,-164.47,20.68,1,0
2025-11-30T15:37:15.207406,0.1560,-165.68,19.34,0,0
2025-11-30T15:37:15.222416,0.1588,-164.81,19.38,0,0
2025-11-30T15:37:15.260408,0.1833,-164.17,23.68,1,0
2025-11-30T15:37:15.315409,0.1808,-163.73,25.08,1,1
2025-11-30T15:37:15.360408,0.1368,-163.53,24.71,1,0
2025-11-30T15:37:15.376408,0.1228,-163.14,24.48,1,0
2025-11-30T15:37:15.431406,0.1111,-162.69,25.81,1,1
2025-11-30T15:37:15.493409,0.1097,-161.74,25.15,1,1
2025-11-30T15:37:15.509407,0.1039,-162.12,25.29,1,1
2025-11-30T15:37:15.534407,0.1029,-163.64,25.50,1,1
2025-11-30T15:37:15.551410,0.0992,-163.49,25.48,1,1
2025-11-30T15:37:15.567408,0.1167,-163.12,25.89,1,1
2025-11-30T15:37:15.582408,0.1134,-161.33,25.99,1,1
2025-11-30T15:37:15.664408,0.1282,-163.56,23.06,1,0
2025-11-30T15:37:15.679409,0.1210,-161.43,24.73,1,0
2025-11-30T15:37:15.712408,0.1308,-163.69,22.24,1,0
2025-11-30T15:37:15.760407,0.1514,-163.41,20.29,1,0
2025-11-30T15:37:15.775407,0.1413,-161.87,22.19,1,0
2025-11-30T15:37:15.806407,0.1729,-161.26,19.29,0,0
2025-11-30T15:37:15.864409,0.1495,-160.82,22.09,1,0
2025-11-30T15:37:15.879410,0.1504,-160.73,22.70,1,0
2025-11-30T15:37:15.910408,0.1320,-161.32,21.59,1,0
2025-11-30T15:37:15.966409,0.1419,-161.48,21.37,1,0
2025-11-30T15:37:15.985409,0.1339,-160.05,21.46,1,0
2025-11-30T15:37:16.012408,0.1014,-161.35,21.46,1,0
2025-11-30T15:37:16.057411,0.0989,-160.89,21.48,1,0
2025-11-30T15:37:16.072408,0.0804,-161.42,22.54,1,0
2025-11-30T15:37:16.114407,0.0961,-160.40,24.75,1,0
2025-11-30T15:37:16.167439,0.0955,-161.21,23.87,1,0
2025-11-30T15:37:16.393408,0.1630,-162.22,15.75,0,0
2025-11-30T15:37:16.408408,0.1071,-154.45,24.78,1,0
2025-11-30T15:37:16.461409,0.1263,-156.20,24.91,1,0
2025-11-30T15:37:16.478407,0.1280,-156.47,24.51,1,0
2025-11-30T15:37:16.512409,0.1301,-155.68,21.43,1,0
2025-11-30T15:37:16.560408,0.1381,-156.05,20.85,1,0
2025-11-30T15:37:16.576408,0.1221,-154.95,21.49,1,0
2025-11-30T15:37:16.612407,0.1440,-155.18,20.26,1,0
2025-11-30T15:37:16.662409,0.1833,-155.32,19.26,0,0
2025-11-30T15:37:16.679409,0.1750,-155.92,19.98,0,0
2025-11-30T15:37:16.727409,0.2041,-152.08,21.38,1,0
2025-11-30T15:37:16.763408,0.2483,-177.90,20.44,1,0
2025-11-30T15:37:16.782407,0.2286,-98.63,0.52,0,0
2025-11-30T15:37:16.918411,0.1716,-94.99,-0.71,0,0
2025-11-30T15:37:17.670407,0.3262,-98.73,-0.21,0,1
2025-11-30T15:37:17.717406,0.1410,-154.13,18.16,0,0
2025-11-30T15:37:17.768407,0.2000,167.11,30.34,1,1
2025-11-30T15:37:17.786407,0.2261,-163.18,21.59,1,0
2025-11-30T15:37:17.814407,0.1883,-165.58,23.29,1,0
2025-11-30T15:37:17.864407,0.1971,-167.50,20.44,1,0
2025-11-30T15:37:17.880407,0.2061,-169.05,24.27,1,0
2025-11-30T15:37:17.953408,0.2006,-171.92,24.96,1,0
2025-11-30T15:37:17.990407,0.2211,-174.92,20.94,1,0
2025-11-30T15:37:18.006408,0.2476,-174.99,25.69,1,1
2025-11-30T15:37:18.024409,0.2528,-173.43,26.78,1,1
2025-11-30T15:37:18.052409,0.2237,-175.81,23.92,1,0
2025-11-30T15:37:18.069407,0.2206,-178.20,22.87,1,0
2025-11-30T15:37:18.087406,0.2252,-177.28,22.22,1,0
2025-11-30T15:37:18.166409,0.1971,-178.33,22.68,1,0
2025-11-30T15:37:18.181408,0.1976,-177.67,22.60,1,0
2025-11-30T15:37:18.207407,0.1785,179.66,23.50,1,1
2025-11-30T15:37:18.260411,0.2031,-174.60,31.20,1,1
2025-11-30T15:37:18.276409,0.2120,179.96,25.66,1,1
2025-11-30T15:37:18.314408,0.2248,179.77,24.32,1,1
2025-11-30T15:37:18.364408,0.2225,178.24,20.94,1,1
2025-11-30T15:37:18.382409,0.2053,178.78,21.79,1,1
2025-11-30T15:37:18.412408,0.2176,-179.14,18.65,0,0
2025-11-30T15:37:18.461409,0.2176,178.73,19.30,1,1
2025-11-30T15:37:18.475408,0.2286,179.09,19.21,1,1
2025-11-30T15:37:18.510407,0.2216,-168.79,32.50,1,1
2025-11-30T15:37:18.564408,0.1880,-171.32,21.45,1,0
2025-11-30T15:37:18.581408,0.1979,-170.30,26.25,1,1
2025-11-30T15:37:18.613407,0.1953,-171.96,25.41,1,1
2025-11-30T15:37:18.661411,0.2180,173.80,23.82,1,1
2025-11-30T15:37:18.677409,0.2315,174.14,22.30,1,1
2025-11-30T15:37:18.712408,0.2070,176.49,26.29,1,1
2025-11-30T15:37:18.764408,0.2146,177.20,25.54,1,1
2025-11-30T15:37:18.780407,0.2172,176.91,25.20,1,1
2025-11-30T15:37:18.812408,0.2166,177.23,22.47,1,1
2025-11-30T15:37:18.862409,0.2004,178.05,17.62,1,1
2025-11-30T15:37:18.878409,0.2004,177.50,21.99,1,1
2025-11-30T15:37:18.913408,0.2125,178.72,20.17,1,1
2025-11-30T15:37:18.965406,0.2239,-179.66,19.28,0,0
2025-11-30T15:37:18.979409,0.2207,179.23,20.25,1,1
2025-11-30T15:37:19.012408,0.2393,-179.58,22.06,1,0
2025-11-30T15:37:19.066408,0.2386,-178.65,21.37,1,0
2025-11-30T15:37:19.082408,0.2452,-179.83,20.88,1,0
2025-11-30T15:37:19.116406,0.2359,-178.24,21.37,1,0
2025-11-30T15:37:19.167407,0.2247,-178.68,19.40,0,0
2025-11-30T15:37:19.182407,0.2283,-179.61,18.56,0,0
2025-11-30T15:37:19.221408,0.2227,-178.66,22.52,1,0
2025-11-30T15:37:19.282409,0.2292,-179.71,21.55,1,0
2025-11-30T15:37:19.298408,0.2277,-178.35,22.22,1,0
2025-11-30T15:37:19.321409,0.2445,-179.58,24.72,1,0
2025-11-30T15:37:19.336407,0.2523,-179.38,25.36,1,1
2025-11-30T15:37:19.371413,0.2147,-179.36,24.22,1,0
2025-11-30T15:37:19.414407,0.2315,-179.96,23.40,1,0
2025-11-30T15:37:19.431412,0.2280,179.79,22.70,1,1
2025-11-30T15:37:19.465411,0.2319,179.07,23.32,1,1
2025-11-30T15:37:19.514408,0.1787,178.94,19.03,1,1
2025-11-30T15:37:19.564408,0.2112,178.37,14.89,1,1
2025-11-30T15:37:19.579410,0.2106,-179.44,15.04,0,0
2025-11-30T15:37:19.609408,0.2084,-178.08,15.70,0,0
2025-11-30T15:37:19.664409,0.2048,-179.89,14.26,0,0
2025-11-30T15:37:19.677407,0.2033,-177.71,14.38,0,0
2025-11-30T15:37:19.709409,0.2065,-178.03,13.59,0,0
2025-11-30T15:37:19.765406,0.1810,-177.31,10.81,0,0
2025-11-30T15:37:19.783409,0.1845,-178.53,11.74,0,0
2025-11-30T15:37:19.816411,0.1594,-175.85,10.31,0,0
2025-11-30T15:37:19.864411,0.1607,-177.63,5.83,0,0
2025-11-30T15:37:19.881407,0.1246,-175.52,8.86,0,0
2025-11-30T15:37:19.905408,0.2012,-176.38,8.07,0,0
2025-11-30T15:37:19.964408,0.2031,-176.99,11.10,0,0
2025-11-30T15:37:19.983407,0.2092,-177.42,11.11,0,0
2025-11-30T15:37:20.015409,0.2017,-177.52,7.90,0,0
2025-11-30T15:37:20.060422,0.2060,-177.54,10.21,0,0
2025-11-30T15:37:20.075406,0.1951,-177.94,9.50,0,0
2025-11-30T15:37:20.112409,0.1893,-177.07,6.53,0,0
2025-11-30T15:37:20.274409,0.1982,-175.19,5.88,0,0
2025-11-30T15:37:20.296409,0.1759,-175.61,4.72,0,0
2025-11-30T15:37:20.316408,0.1646,-174.72,2.53,0,0
2025-11-30T15:37:20.530408,0.1273,-163.80,-1.11,0,0
2025-11-30T15:37:20.545407,0.1290,-163.02,-2.11,0,0
2025-11-30T15:37:20.562409,0.1132,-160.82,-3.69,0,0
2025-11-30T15:37:20.577406,0.1190,-159.71,-3.30,0,0
2025-11-30T15:37:20.593406,0.1193,-160.44,-2.03,0,0
2025-11-30T15:37:20.616408,0.1231,-160.50,-0.86,0,0
2025-11-30T15:37:20.657408,0.1470,-160.15,-3.20,0,0
2025-11-30T15:37:20.671417,0.1378,-159.31,-1.28,0,0
2025-11-30T15:37:20.709408,0.1892,-144.93,2.80,0,0
2025-11-30T15:37:20.762407,0.1974,-160.93,0.13,0,0
2025-11-30T15:37:20.777406,0.2009,-159.26,0.61,0,0
2025-11-30T15:37:20.812409,0.1691,-160.65,3.43,0,0
2025-11-30T15:37:20.868407,0.1854,-157.84,3.80,0,0
2025-11-30T15:37:20.881406,0.1567,-159.32,4.55,0,0
2025-11-30T15:37:20.914408,0.1890,-157.15,3.25,0,0
2025-11-30T15:37:20.986408,0.2132,-157.68,5.60,0,0
2025-11-30T15:37:21.001409,0.1965,-156.70,5.17,0,0
2025-11-30T15:37:21.020410,0.1973,-155.80,5.81,0,0
2025-11-30T15:37:21.034407,0.1958,-156.27,6.03,0,0
2025-11-30T15:37:21.067411,0.1875,-153.48,7.37,0,0
2025-11-30T15:37:21.113408,0.2078,-154.84,6.92,0,0
2025-11-30T15:37:21.190413,0.2071,-145.14,3.73,0,0
2025-11-30T15:37:21.207410,0.2093,-143.93,4.01,0,0
2025-11-30T15:37:21.221408,0.2311,-154.64,7.36,0,0
2025-11-30T15:37:21.236408,0.2162,-143.38,5.24,0,0
2025-11-30T15:37:21.267408,0.2305,-144.58,5.46,0,0
2025-11-30T15:37:21.314410,0.2167,-143.19,4.63,0,0
2025-11-30T15:37:21.366407,0.2213,-142.21,4.84,0,0
2025-11-30T15:37:21.381409,0.2215,-140.82,5.54,0,0
2025-11-30T15:37:21.420413,0.2342,-138.78,6.55,0,0
